,post_id,family_senti,partner_senti,self_senti
2827,xd6n7,2,1,0
2828,yiuzr,-1,0,1
2829,37afvj,0,0,0
2830,2us5in,0,0,0
2831,2z8toq,-2,0,0
2832,2zhrux,0,0,0
2833,30x57c,0,0,0
2834,34y9o2,0,0,0
2835,39ntvk,1,0,0
2836,3a2w7a,0,0,0
2837,117exy,0,0,0
2838,1ge08n,0,0,0
2839,2wp0ch,1,0,-1
2840,310299,-2,0,0
2841,33adkd,0,0,0
2842,35zgn6,-1,0,-3
2843,35zsh6,-1,0,-3
2844,3grjcp,0,0,0
2845,3hkxlh,0,0,0
2846,29v834,0,0,0
2847,2downh,0,0,0
2848,2khhoe,0,0,0
2849,3c5t07,0,0,0
2850,2dpo5i,-1,0,0
2851,2du10f,-1,0,0
2852,2j6xdi,0,0,-3
2853,2pi554,0,0,0
2854,2qcnzd,2,0,0
2855,2stc6n,0,0,0
2856,2vdum9,0,0,0
2857,37eaua,0,0,0
2858,eumgn,0,0,0
2859,31h5o3,0,0,0
2860,39thit,0,0,0
2861,17xgp7,0,0,0
2862,2ry8jw,0,0,0
2863,1anak7,0,0,0
2864,1andj7,0,0,0
2865,1ane4g,0,0,0
2866,2bvvxg,0,0,0
2867,20x9u6,0,0,0
2868,tr7vb,-2,0,-1
2869,ip6fx,0,0,0
2870,j2ve3,0,0,0
2871,xhk4e,0,0,0
2872,xjsk1,-3,-2,0
2873,1dlole,0,0,0
2874,1hcjbb,0,0,-1
2875,2d7dzp,-2,0,0
2876,2ixwz6,0,0,0
2877,nvtcu,-2,0,0
2878,ny0m7,0,0,0
2879,o4qwt,0,0,0
2880,qtuww,0,0,0
2881,dbs3c,0,0,0
2882,19lawc,0,0,0
2883,1xo4tq,0,0,0
2884,31l4t6,0,1,-2
2885,3evcom,0,0,0
2886,150jjv,-1,0,0
2887,uu4qn,0,0,0
2888,141hib,0,0,0
2889,klnpz,0,0,0
2890,lb0wl,0,0,0
2891,2w2kxe,0,0,0
2892,10lm3b,0,0,0
2893,2wy8ds,-1,0,0
2894,2x1wk4,0,0,0
2895,acng1,0,0,-1
2896,aiugt,0,0,-1
2897,b5mhf,0,0,-1
2898,bdqea,0,0,-2
2899,bgbpj,0,0,0
2900,ckqyd,0,0,0
2901,d9po5,0,0,-2
2902,dltjr,0,0,1
2903,dly1f,0,0,0
2904,dyeig,-1,0,-2
2905,e0b3j,0,0,0
2906,ehdmt,0,0,0
2907,ejexk,0,0,0
2908,fwnvu,0,0,-2
2909,fxih4,0,0,-1
2910,g1c5p,1,0,0
2911,20r5w8,0,-2,-2
2912,2n8jed,0,0,-1
2913,2wqbn0,2,2,0
2914,2vpz5s,-1,1,-1
2915,2vd4qm,0,0,0
2916,2yksfn,0,0,0
2917,2qij0y,-2,0,0
2918,2rsokq,-2,-2,-2
2919,2xkei4,0,-2,0
2920,2nrnq9,0,0,0
2921,14v8my,-2,0,0
2922,2bdioz,-3,0,0
2923,2rksog,1,0,0
2924,ukvy0,0,0,1
2925,x1kuo,0,-3,0
2926,1jrt8a,0,0,0
2927,1vwria,0,0,0
2928,p9e0m,0,0,0
2929,suiq6,0,0,0
2930,1ms31g,-2,0,0
2931,37ok2a,0,0,0
2932,1rvpr7,0,0,0
2933,1292dw,-1,0,-3
2934,3hppd0,0,0,0
2935,1k9phs,0,0,0
2936,1tg8bw,0,0,0
2937,3dw1ba,-2,-2,0
2938,3ex09e,0,0,0
2939,3fw0o2,0,0,0
2940,3gb0g0,0,0,0
2941,3h9jhv,0,1,0
2942,23cfkh,0,0,0
2943,1k4fr2,0,0,0
2944,1cifgn,0,-3,1
2945,24wu2n,0,0,-3
2946,2k5qwt,0,0,0
2947,2l3xkm,0,0,-1
2948,128hby,0,0,0
2949,jl6qu,0,0,0
2950,10ud6u,0,0,-1
2951,2p8s3m,0,0,0
2952,d88g5,0,0,2
2953,1j3c7j,-2,-2,0
2954,2tk8ae,0,0,0
2955,1kkugh,2,1,0
2956,d7xzi,0,0,0
2957,2sb293,0,0,-3
2958,1chg6y,0,-2,0
2959,2vi70o,1,0,0
2960,d8461,2,-2,0
2961,deg8d,0,0,0
2962,e45se,-1,0,0
2963,18t3v6,0,0,-2
2964,me4ja,0,0,0
2965,288x6u,-2,0,-1
2966,245r9n,-3,0,0
2967,3c10i2,0,0,0
2968,1rini6,0,0,0
2969,24r0ra,0,0,0
2970,2qijy3,0,0,-3
2971,2x7ku0,2,0,0
2972,2zbu5w,-1,-1,-1
2973,1sewtn,0,0,0
2974,tiipd,0,0,0
2975,zw09o,0,0,0
2976,2ucvgu,0,0,0
2977,2x2ygb,0,0,0
2978,2djwjj,0,0,0
2979,2wppj2,0,0,0
2980,11wogz,-2,0,0
2981,tcihu,1,0,0
2982,1fudql,-1,0,-1
2983,1gpk69,0,0,1
2984,1nrh5t,0,0,0
2985,1tnzhj,-3,0,0
2986,1vqaqs,0,0,-1
2987,1vtt42,2,0,-2
2988,1wuzv9,0,0,-2
2989,282tk6,0,0,0
2990,28bj25,0,0,0
2991,28rryq,0,0,0
2992,2g8mrv,0,0,-2
2993,2pqwts,-3,0,-3
2994,2u5jl1,0,0,0
2995,2yvgox,0,0,0
2996,30b4r4,2,0,0
2997,30fys0,0,0,0
2998,3551pr,0,0,0
2999,3cr7ew,0,0,0
3000,1r9yz3,-3,0,-2
3001,2w19pe,0,0,-1
3002,2v0xc6,-2,0,0
3003,2som2q,-1,0,0
3004,1m0o1x,0,0,0
3005,iltuq,0,0,0
3006,1an2xp,-2,0,0
3007,31gg3h,0,0,0
3008,35heoc,0,0,0
3009,3hvdk5,0,0,0
3010,2gi99m,-3,-2,0
3011,1rfhrt,0,0,0
3012,1f0xki,0,-3,-3
3013,n819q,0,0,0
3014,1fvrgy,-1,0,0
3015,1uhikb,0,-2,0
3016,rhmgp,2,0,-2
3017,wzk45,1,-3,1
3018,14hblp,1,0,-1
3019,x6fdd,0,0,0
3020,y7q09,-2,0,-3
3021,zjix0,1,0,0
3022,zowlf,0,0,0
3023,21obr1,0,0,0
3024,2uxadv,-2,0,0
3025,lno7o,-2,0,-1
3026,owl5i,0,0,0
3027,s4kwr,0,0,-1
3028,2kcsaw,0,1,1
3029,1owa3i,-2,0,0
3030,2aksq4,-2,0,0
3031,2pyi6f,0,0,0
3032,2gfayl,0,0,0
3033,2glj07,0,0,0
3034,2fsmof,0,0,0
3035,2ie5c2,-1,0,0
3036,1shg8q,0,2,-3
3037,2jupaf,0,0,0
3038,372bo9,0,0,0
3039,2pgbi1,0,0,0
3040,1qeaem,0,0,0
3041,d09h8,0,0,0
3042,m1nim,-1,0,0
3043,39ldzb,0,0,0
3044,3a74qp,0,0,0
3045,376zeb,-1,0,-3
3046,248ojj,0,0,0
3047,e6akz,-2,0,0
3048,e7bdu,0,0,0
3049,e9qm3,-2,0,-3
3050,gn7v3,1,0,1
3051,gqiw6,0,0,-2
3052,n3ntx,0,0,-1
3053,n74c5,0,0,-2
3054,1fihtb,0,0,-1
3055,k56z6,-2,0,-1
3056,1rjkpb,0,0,0
3057,35z7ac,0,0,0
3058,1i423p,0,0,0
3059,2foyas,0,0,0
3060,vox8a,-1,-1,-1
3061,1cyvci,-1,0,0
3062,1ffhzh,0,0,0
3063,30q66h,0,-1,0
3064,36u3v3,-2,0,0
3065,16v23t,-1,0,-1
3066,1kgmp4,0,0,0
3067,2bttpq,0,0,0
3068,1490wh,0,0,0
3069,155rqd,0,0,0
3070,17x44p,0,0,0
3071,1ckar1,-1,0,-4
3072,1du520,0,0,1
3073,306n6j,0,0,0
3074,16x9ia,-2,0,-1
3075,2oy8l3,0,0,0
3076,19dqvo,0,-4,0
3077,3eqvnv,0,0,0
3078,1rhc37,1,0,0
3079,34pa0h,0,0,0
3080,213a3c,-1,0,0
3081,2neh2w,1,0,0
3082,2rvw5n,-1,0,0
3083,2x8oit,-1,0,-1
3084,2xtg3u,-2,0,0
3085,2p2y5w,0,0,0
3086,11fv1q,1,0,-1
3087,11yb1y,0,0,-3
3088,1sc1ku,0,0,0
3089,1sclje,1,0,-3
3090,29i722,1,0,2
3091,29ok69,0,0,0
3092,2qrfnk,0,0,-1
3093,30bgni,0,0,-1
3094,1xcmx3,0,0,-1
3095,2v60yj,-1,0,-2
3096,1mf0y6,0,0,0
3097,1mvg4b,0,0,0
3098,1nf6so,0,0,0
3099,1piugz,0,0,0
3100,1w96o4,0,0,0
3101,21klcq,0,0,0
3102,22hvme,0,0,0
3103,22wcts,0,0,0
3104,25ikhi,0,0,0
3105,2608rq,0,0,0
3106,27o2ca,0,0,0
3107,27rjak,0,0,0
3108,28xd2l,2,0,2
3109,2an24s,0,0,0
3110,2b6zpm,0,0,0
3111,2bkby9,0,0,0
3112,2cepfk,0,0,0
3113,2diejm,0,0,0
3114,2f8m7r,0,0,0
3115,2fma3d,0,0,0
3116,2frr9c,0,0,0
3117,2frz28,0,0,0
3118,kwdqs,-1,-1,0
3119,2h4kcq,1,0,0
3120,1i9j5b,0,0,0
3121,15rlf9,0,0,0
3122,ng621,0,-2,0
3123,2y3qum,0,0,-2
3124,o0myp,0,0,0
3125,oozqo,0,0,0
3126,or6yx,0,0,0
3127,1k4dte,-1,1,0
3128,1lrq0z,0,0,1
3129,2uzcln,0,0,0
3130,2k967a,-1,0,0
3131,1j2yay,-2,0,0
3132,2yyb5i,-1,0,0
3133,31shf8,0,0,0
3134,33efcm,0,0,0
3135,2prnsb,-1,0,-1
3136,2w9ski,-3,0,0
3137,38xrmv,0,0,0
3138,2ielfo,-3,0,0
3139,jvrrt,1,0,-1
3140,294w5s,0,0,0
3141,36jyb0,0,0,0
3142,2tlbaa,-1,0,1
3143,2wmr2w,-2,0,-2
3144,3d7hcp,-2,0,-1
3145,35tgi3,0,0,0
3146,s3xk0,0,0,1
3147,1awk5m,-2,0,-2
3148,1qcy6q,-1,0,0
3149,3g6zwd,0,0,0
3150,19fp78,1,0,0
3151,1eqrp3,0,0,-2
3152,2agrzw,0,0,-2
3153,pwcjm,-1,0,1
3154,rcn4o,0,0,0
3155,ton0d,0,0,-3
3156,ufw14,0,0,-1
3157,w9z77,-2,0,-1
3158,1u1s8i,-2,0,0
3159,26hcnd,0,0,0
3160,yd5t6,0,0,0
3161,1co0i9,0,0,-2
3162,1uhg3e,0,0,0
3163,1eb06k,1,0,0
3164,1v692j,0,0,0
3165,2lu2qf,0,-3,-2
3166,1j1bb1,0,0,0
3167,23s29r,0,0,0
3168,28v8qn,0,0,0
3169,1h5qkj,0,0,0
3170,336rw0,-2,0,0
3171,1u6b1e,0,0,0
3172,1sewz1,0,0,0
3173,33n9e0,1,0,-2
3174,39mhgj,1,0,0
3175,2l0ll7,0,0,0
3176,7xck4,0,0,0
3177,7xpty,0,0,0
3178,8274k,0,0,0
3179,840sn,0,0,0
3180,855zh,0,0,0
3181,85sxa,0,0,0
3182,8cjkl,0,0,0
3183,8ctg7,0,0,0
3184,8gbu3,0,0,0
3185,8nsgd,0,0,0
3186,9ey9i,1,0,1
3187,9oytz,0,0,0
3188,akfmv,0,0,0
3189,awjty,-3,0,0
3190,b14yq,0,0,0
3191,co9li,1,0,0
3192,fko7c,0,0,0
3193,1wqm9o,1,0,0
3194,2w5194,0,0,0
3195,r9774,-2,0,0
3196,vrkxq,-2,-3,1
3197,10wiyt,-2,0,-2
3198,3d3lq5,1,0,0
3199,i399l,1,-1,0
3200,29ayjo,-1,-1,0
3201,2yf719,0,0,0
3202,1rjzfl,0,0,0
3203,1zhtdj,0,0,0
3204,2fos4f,0,0,0
3205,2gx1ck,0,0,0
3206,2xjd6k,0,0,0
3207,185n0m,0,0,0
3208,fh8rl,0,0,0
3209,2d750p,0,0,0
3210,2frglk,0,0,0
3211,2n3n61,0,0,-3
3212,2nloh1,0,0,0
3213,24feox,0,0,0
3214,3erkhs,0,0,0
3215,284ep9,-1,0,0
3216,27wgld,0,0,0
3217,tv803,0,3,0
3218,27g05c,0,0,0
3219,1h3ztv,1,2,0
3220,1koy7j,0,0,0
3221,f1m4d,-1,0,0
3222,dv295,0,0,0
3223,2n7k28,-3,0,1
3224,1g0pw9,-4,0,0
3225,15eovw,-2,0,-3
3226,w646m,0,0,-1
3227,1bkq15,0,0,0
3228,f7dv5,0,0,0
3229,p6lp1,0,0,0
3230,2l5g8z,-3,0,-1
3231,1rgi25,-2,-2,-1
3232,2lv5we,0,0,-2
3233,2ltjm2,-2,-3,0
3234,klmxv,0,0,0
3235,1q23sg,0,0,0
3236,2xims6,1,0,-2
3237,1pv1mo,0,0,0
3238,1gmxdv,0,0,0
3239,2lg6kq,0,-2,-2
3240,gm4uj,0,0,0
3241,2vpopt,0,0,0
3242,2ar4wd,0,0,-1
3243,2bd87v,0,0,0
3244,14j99o,0,-3,-1
3245,1znwij,-1,0,-2
3246,f4nul,0,0,0
3247,8oi1j,0,0,0
3248,ail5t,1,0,0
3249,f1bce,2,0,1
3250,kkhf8,2,0,-1
3251,1dj39o,0,0,0
3252,h3vh5,1,0,0
3253,talaq,-1,0,0
3254,13iwps,0,0,0
3255,2nrlkt,0,0,0
3256,2w7low,0,0,0
3257,2we9vk,1,0,0
3258,2z6s1g,-2,0,-1
3259,2htxm8,0,-1,0
3260,2a7b99,0,-1,0
3261,2abdbn,0,-2,0
3262,3er4js,1,0,0
3263,2ltwgn,0,0,0
3264,2gchkg,0,0,-1
3265,1j6zuw,0,0,0
3266,1m2uw3,0,0,0
3267,7jtxk,0,0,0
3268,7jtxt,0,0,0
3269,7ju67,0,0,0
3270,7jzd3,0,0,0
3271,7k7ia,0,0,0
3272,7p97h,0,0,0
3273,7qxdd,0,0,0
3274,7ul6j,0,0,0
3275,7xf0i,0,0,0
3276,7zttb,0,0,0
3277,84lq9,0,0,0
3278,8g20s,0,0,0
3279,8j0u5,0,0,0
3280,918lf,0,0,0
3281,92as7,0,0,0
3282,9f93n,0,0,0
3283,sdnyn,0,0,0
3284,1nt64p,-1,0,0
3285,2rg4yx,-2,0,0
3286,3dcgz3,-2,0,0
3287,1aidz9,-3,0,-3
3288,q42m1,0,0,0
3289,vwgza,0,0,0
3290,39hikd,-2,0,0
3291,2wempn,0,0,0
3292,2z7ccl,0,0,0
3293,2w3s5x,-1,0,2
3294,1q4h2c,0,0,0
3295,1vi5e0,0,0,0
3296,2h2i4f,0,0,-2
3297,2ijnds,1,0,0
3298,2qjqy1,0,0,-1
3299,2yzfkx,-1,-2,-1
3300,30ngss,0,0,0
3301,j9kx3,0,0,0
3302,2sbcx4,1,0,0
3303,2sunwd,-2,-2,-1
3304,1bek7o,0,0,0
3305,1bn2hy,0,0,0
3306,1wkdj7,-2,0,0
3307,2odal3,0,0,0
3308,2g9ss3,1,0,-2
3309,36aqh9,0,0,0
3310,3edsv3,1,0,0
3311,sczav,0,0,0
3312,350u11,0,0,0
3313,36suic,-2,0,0
3314,32chep,0,0,0
3315,332e7f,0,0,-3
3316,335i62,0,0,0
3317,33mlgm,0,0,0
3318,3ge5wz,1,0,-2
3319,14yqyc,-2,0,0
3320,32ewxg,0,0,0
3321,2k9lr9,0,0,-3
3322,2lq9b5,0,0,-2
3323,2osq95,-1,-2,0
3324,2l19xr,0,0,0
3325,1ochx7,-1,0,-2
3326,1od6gm,0,0,0
3327,1p8qaq,2,0,1
3328,2kflxn,0,0,0
3329,2m50pw,-1,0,0
3330,2xjceg,-2,0,0
3331,pr1wm,-2,0,0
3332,prs6m,-2,0,0
3333,1cov5x,1,1,1
3334,1i542k,0,0,0
3335,1k76gr,0,0,0
3336,1c6r0k,-1,-2,0
3337,2erwl2,1,0,0
3338,3g7142,-1,0,0
3339,25hhzz,1,1,1
3340,2s3huu,-4,0,0
3341,26ws1t,0,0,0
3342,38ovbm,-1,-1,-2
3343,3ezj3y,-1,0,-1
3344,2xfnad,0,0,-1
3345,3cmmuw,0,0,0
3346,32i0q5,-2,0,0
3347,31cxml,0,0,0
3348,12uhh2,1,0,0
3349,1t3qze,0,0,0
3350,1tfr8z,2,0,0
3351,1ttf2o,2,0,-2
3352,1tyw22,0,0,0
3353,1ucesa,-1,0,0
3354,1uf2ol,0,0,-2
3355,1vjnnl,-1,0,0
3356,1w2cwi,1,0,1
3357,1wxb72,0,0,0
3358,1y7nvu,-1,0,0
3359,25oemn,0,0,0
3360,1zxb0r,0,-1,0
3361,1cwtr2,-2,0,1
3362,1cwwmo,0,0,0
3363,1cwxsl,0,0,0
3364,1czeam,-2,-2,0
3365,1d248i,0,0,0
3366,1d267h,-3,0,0
3367,1dbkkk,1,1,0
3368,1f93jt,1,-2,0
3369,1fbjgl,0,0,0
3370,1ghwbc,0,-2,0
3371,1gi1qf,-2,0,0
3372,1huwds,1,0,0
3373,1i9igm,1,0,0
3374,1ibgr7,0,0,0
3375,1idgyy,0,0,0
3376,1jshjy,-2,-2,0
3377,1kgzkb,0,1,0
3378,3ayhwi,0,0,0
3379,tcleo,0,0,0
3380,1ybqde,-3,0,-1
3381,2ezbv6,-2,0,0
3382,2fc2ur,2,0,0
3383,2ffdq4,0,0,0
3384,2j2srq,-3,0,0
3385,2k2gii,0,0,0
3386,2qim6y,0,0,0
3387,2vuqha,0,0,0
3388,2vurrp,0,0,0
3389,2vzqk9,0,0,0
3390,2w1eaf,-1,0,-3
3391,2w23w1,0,0,0
3392,2weqp2,0,0,-1
3393,2wun6d,-1,0,0
3394,2xrh47,0,0,0
3395,31ljyz,2,0,0
3396,31ugoq,0,0,-1
3397,3491td,0,0,0
3398,3935ql,0,0,0
3399,1ytkm1,0,0,-3
3400,2p38ba,0,-2,0
3401,1pl9t0,0,-2,0
3402,18fj59,-1,0,0
3403,21yo8l,-1,0,-1
3404,2x7ije,0,0,0
3405,3gnf0k,0,-1,0
3406,1j1lbn,0,0,0
3407,qskdm,1,0,0
3408,2q1zhj,1,0,0
3409,2je2gj,0,0,0
3410,lxvkl,1,-1,-1
3411,ev3nk,0,0,0
3412,p8rvu,0,0,0
3413,3eopof,0,0,0
3414,2l2qo4,0,0,0
3415,205ruu,0,0,0
3416,20dc8t,0,0,0
3417,20fk9i,0,0,0
3418,1a6jac,0,0,0
3419,1qo9my,0,-3,0
3420,2q9why,0,0,0
3421,2r0my8,0,0,0
3422,2rmhig,0,0,-1
3423,2tyew1,0,0,0
3424,2y1y8o,0,0,0
3425,1l6mty,1,0,0
3426,1lyx7w,0,0,-1
3427,1mhn73,0,0,0
3428,1nac6i,0,0,-1
3429,1nuet0,0,0,0
3430,1on4mr,0,0,0
3431,1rkhfy,0,0,0
3432,1samek,0,0,0
3433,1y8qrw,0,0,0
3434,22ukyi,0,0,0
3435,2417x5,0,0,0
3436,2cvk1b,0,0,0
3437,2hmb98,0,0,0
3438,2j15i8,0,0,0
3439,2no5i6,1,0,0
3440,2tg3ao,1,0,-3
3441,2x7i3p,-2,0,-2
3442,356koh,-2,0,-1
3443,p5xob,2,0,0
3444,1vwkv3,-2,0,0
3445,dn4zk,1,0,0
3446,ujnl5,1,0,0
3447,2oyc4z,0,0,-1
3448,2o4chi,0,0,0
3449,2v6p4z,0,0,0
3450,1q8iez,-2,0,0
3451,15zrrk,0,0,0
3452,177j6z,0,0,0
3453,ke88l,0,0,1
3454,2injb4,-1,0,0
3455,2s3if4,0,0,0
3456,2l3y1m,0,0,0
3457,3gfjrc,0,0,0
3458,10lxul,-1,0,-3
3459,2jqzr0,0,0,0
3460,10izh0,1,0,0
3461,10t4iz,-2,0,-2
3462,20baqe,0,0,0
3463,jtl3c,0,0,0
3464,l04em,-3,0,0
3465,ldqrc,0,0,0
3466,lsvp2,0,0,0
3467,lsyjw,0,0,0
3468,qsg4l,0,0,-2
3469,1peiqz,0,0,0
3470,2u33ew,0,-1,0
3471,13nhsu,0,0,0
3472,148e5t,0,0,0
3473,14kz60,0,0,0
3474,14l2np,0,0,0
3475,15x84a,0,0,-2
3476,16ggvk,0,0,0
3477,188g8a,0,0,0
3478,19l8yf,0,0,0
3479,1ba63u,0,0,-2
3480,1dkivj,0,0,0
3481,1fhsnk,-1,-4,0
3482,1grl6b,0,0,0
3483,vqdvj,0,0,0
3484,38cccq,-3,0,-3
3485,2ju7w3,-2,0,-1
3486,20jilo,0,0,-1
3487,2fypek,0,0,0
3488,h17as,0,0,0
3489,2oj9go,-2,0,-3
3490,dtu79,0,0,0
3491,1k3k6l,-2,0,0
3492,37lp1q,0,0,-3
3493,36kbaz,-3,0,-1
3494,1fn94m,1,-1,0
3495,1heyup,-2,0,0
3496,muyp8,0,0,-3
3497,mzyvd,0,0,0
3498,pgscx,1,0,0
3499,jwea1,1,1,0
3500,ked65,0,0,0
3501,m769p,1,-3,0
3502,nc14b,0,0,0
3503,38zfvu,0,0,0
3504,394464,0,0,0
3505,me7uv,0,0,-1
3506,ab826,0,0,0
3507,368vyf,0,-1,-1
3508,2r6lu8,-1,0,0
3509,2zsmn5,-1,-3,-1
3510,25idv3,-1,-1,-2
3511,2httlq,0,0,0
3512,1esmut,-1,0,0
3513,13wxrk,-2,0,0
3514,2otwcg,-1,-3,0
3515,2q57ob,0,0,0
3516,2txo0d,0,0,0
3517,3d1wax,0,0,0
3518,1vl71l,-1,0,0
3519,2buump,0,0,0
3520,353xwd,0,0,0
3521,m5lg8,0,0,0
3522,qdwby,0,0,0
3523,s9036,1,0,0
3524,sjxuw,0,0,0
3525,mlct3,2,0,-3
3526,ejevb,1,0,0
3527,yh7mp,-2,0,0
3528,2s6hvc,0,0,0
3529,26let6,-3,0,-3
3530,232rnu,0,0,0
3531,ctwr0,-2,0,0
3532,2tfzaf,1,0,1
3533,l7y4d,1,0,0
3534,lh6ik,-1,0,0
3535,m3avf,0,0,0
3536,dheyn,-2,0,-2
3537,drkpi,0,0,-2
3538,3boj8h,0,1,2
3539,2vt856,0,0,0
3540,30d02o,-1,0,-1
3541,3fbw79,0,0,0
3542,mrtam,0,0,0
3543,1tghpo,0,0,0
3544,19octo,-2,0,0
3545,2cpqn7,-1,0,0
3546,1wv4rz,0,0,0
3547,2gdk12,0,0,-1
3548,112rml,0,0,0
3549,12dux0,0,0,-1
3550,17hea3,-2,0,-2
3551,1e2h7t,-2,-1,1
3552,1e5iiv,0,0,0
3553,23zkw7,0,0,0
3554,35s78v,0,0,0
3555,1mvxdu,0,0,0
3556,15xsze,-1,0,-1
3557,26dn67,2,0,1
3558,272l7k,0,0,-1
3559,29prf9,1,-2,-2
3560,2ah4tx,0,0,-1
3561,2aua67,0,0,-3
3562,203lfp,1,0,0
3563,26dw68,-2,0,0
3564,2qnzc6,0,0,0
3565,2wjjrg,0,-1,0
3566,2cxfvp,0,-2,-3
3567,1f6oli,0,0,0
3568,3408b5,0,0,0
3569,1tibh5,-1,0,-1
3570,1wc52l,0,0,0
3571,2xn0wu,0,0,0
3572,33wnhh,0,0,0
3573,foqof,0,0,0
3574,n5va0,1,1,-1
3575,q9oog,0,-2,0
3576,tdxge,0,0,-4
3577,2tn421,1,0,0
3578,2vvxdf,0,0,1
3579,3g0a4i,0,0,0
3580,310d4h,-3,0,0
3581,2mfldq,1,0,0
3582,20vl2e,-1,0,0
3583,1lbdm0,-2,0,1
3584,orj1f,-1,0,0
3585,2r6y3d,1,0,0
3586,37f6jp,0,0,0
3587,2dp9e5,-2,0,0
3588,2ebyzl,0,0,0
3589,1ldna4,0,0,0
3590,1lgkot,0,0,0
3591,1lm4kq,0,0,0
3592,1m946q,0,0,0
3593,1mqi8g,0,0,0
3594,2jcwy9,0,-2,0
3595,1c0smo,1,0,-3
3596,1our96,0,0,0
3597,250jey,-3,0,-2
3598,1zxn39,0,0,0
3599,127snx,0,0,0
3600,3geyls,0,0,0
3601,2985q5,-2,0,0
3602,wo0s8,-1,0,-2
3603,pxpri,0,0,0
3604,quvza,0,0,0
3605,19u61m,0,0,0
3606,26kx88,1,0,-3
3607,13f8le,0,-3,0
3608,1j4te9,-1,-1,0
3609,1fmadg,-1,-1,-3
3610,26mohc,0,0,0
3611,2ate1h,1,0,0
3612,14jg9p,0,0,0
3613,34hgr4,0,0,0
3614,34jn8k,0,0,0
3615,34mk4h,0,0,0
3616,34qm44,0,0,0
3617,34ufin,1,-2,2
3618,356u91,0,0,0
3619,35awf7,0,0,0
3620,35qj6m,0,0,1
3621,35y8ez,0,0,0
3622,35zxqf,0,0,0
3623,363jqe,0,0,0
3624,368fy9,0,0,0
3625,36i0ar,-2,0,0
3626,36rx4l,0,0,0
3627,36zlk6,0,0,0
3628,377jvw,0,0,0
3629,37d5jf,0,0,2
3630,37ygo5,-1,0,0
3631,38hadm,0,0,2
3632,38px0z,0,1,0
3633,38tu6x,0,0,0
3634,39q8rt,1,0,0
3635,3abtzb,0,0,0
3636,3azxfs,-2,0,0
3637,9yng4,-2,0,0
3638,9yqc4,0,0,0
3639,9z87z,1,0,0
3640,9z8fo,0,0,0
3641,a2jp8,-1,0,0
3642,a5u07,0,0,0
3643,aajng,0,0,0
3644,addqp,0,0,0
3645,2dj9mo,0,0,0
3646,2lwyao,1,2,0
3647,2ty3kj,0,-2,-1
3648,36cowc,0,0,0
3649,36ysbb,2,0,0
3650,1qcvcz,-2,0,0
3651,grdw4,0,0,0
3652,27d1zo,0,0,0
3653,2adbjt,0,0,0
3654,1k4dhc,-2,0,0
3655,1rz8o1,-2,0,-2
3656,1tb70y,-2,-2,0
3657,tjh6s,0,0,0
3658,1hr1wt,0,0,0
3659,3bi1uy,0,0,0
3660,tpbgc,0,0,0
3661,2rqjv7,0,0,0
3662,2ymfsm,0,0,0
3663,1yuqgk,0,1,0
3664,1d6lwx,-2,0,0
3665,2aazmz,0,0,0
3666,1qdygm,0,0,0
3667,2jcbol,0,2,0
3668,w8eoc,-1,0,0
3669,zd9cc,-2,0,0
3670,269u7u,0,0,0
3671,2qoave,0,0,0
3672,17zp14,-3,0,-2
3673,1vkefy,0,0,1
3674,1wgbnz,-1,0,-1
3675,281sji,-2,0,-1
3676,2e62jl,0,-1,-4
3677,1itrdl,1,0,-2
3678,2zjpz4,-1,0,0
3679,322mqt,0,0,0
3680,2d4ggs,-2,0,-1
3681,16ur3e,0,0,0
3682,1t49xu,-2,0,0
3683,288r7a,0,0,0
3684,1666o2,0,0,0
3685,351uzo,1,0,0
3686,3106mv,-1,-1,0
3687,1cq1ok,0,0,0
3688,tcejw,2,0,0
3689,nrfet,0,0,0
3690,nu632,0,0,0
3691,22ie72,1,0,0
3692,mf8qb,0,0,0
3693,2jl8ps,-1,0,0
3694,2052xq,-3,0,0
3695,q7fwq,0,0,0
3696,pwt3w,-3,0,-3
3697,w7cxq,0,0,0
3698,wa05x,-1,0,0
3699,wyaxx,0,0,0
3700,x3qkb,0,0,-2
3701,xjbtq,0,0,0
3702,xlh40,0,0,0
3703,xz3yp,0,0,0
3704,yl6wp,0,0,0
3705,16bl8t,0,0,0
3706,183isl,0,0,0
3707,1968jg,0,0,0
3708,2q91k8,0,-2,0
3709,14s28n,-1,-2,-2
3710,3afugl,0,0,0
3711,v6f1k,-1,0,0
3712,2ftntr,0,0,0
3713,33jnij,-2,0,0
3714,3b5qkr,-2,0,0
3715,1je30e,0,0,2
3716,2jk1wr,0,0,0
3717,28mtkx,0,0,0
3718,t1e1s,0,0,0
3719,wbndj,0,0,-3
3720,19p4d4,-1,-3,0
3721,12fh2n,0,0,0
3722,1jvmhl,0,0,-1
3723,237tl2,1,0,-2
3724,23n3us,0,0,0
3725,lw5cm,0,0,0
3726,115zni,1,0,0
3727,2jkrea,-2,-1,-3
3728,2kx7fz,0,0,0
3729,2zwh9t,-1,0,0
3730,34ospl,-2,0,-1
3731,38iqi2,0,0,-2
3732,3awna3,-2,1,0
3733,2ppk7o,-1,0,0
3734,xddwu,0,0,0
3735,1vhnfc,0,0,0
3736,ppx3s,-2,0,-3
3737,ppysb,0,0,0
3738,pr6rr,0,0,0
