,postingFrequency,postingInterval,generalMoreFreq,healthPostingFrequency,healthWordCount,SWFrequency,SWPostingInterval,SWWordCount,fin_body,drug_body,rela_body,motivations,mclust,WC_liwc,Analytic_liwc,Clout_liwc,Authentic_liwc,ppron_liwc,i_liwc,you_liwc,shehe_liwc,they_liwc,article_liwc,auxverb_liwc,adverb_liwc,negate_liwc,adj_liwc,interrog_liwc,number_liwc,quant_liwc,affect_liwc,posemo_liwc,negemo_liwc,anx_liwc,anger_liwc,sad_liwc,family_liwc,friend_liwc,female_liwc,male_liwc,insight_liwc,cause_liwc,discrep_liwc,certain_liwc,see_liwc,bio_liwc,body_liwc,health_liwc,drives_liwc,affiliation_liwc,achieve_liwc,reward_liwc,risk_liwc,focuspresent_liwc,relativ_liwc,motion_liwc,space_liwc,time_liwc,leisure_liwc,money_liwc,swear_liwc,netspeak_liwc,filler_liwc,AllPunc_liwc,Comma_liwc,SemiC_liwc,Quote_liwc,Apostro_liwc,Parenth_liwc,OtherP_liwc,shame_empath,emotional_empath,fear_empath,hate_empath,joy_empath,love_empath,nervousness_empath,optimism_empath,pain_empath,positive_emotion_empath,suffering_empath,banking_empath,health_empath,friends_empath,help_empath,Unnamed: 0_y,almost,alon,although,alway,ani,anyth,bad,best,black,bodi,build,call,cannot,chest,come,consid,consum,cri,damn,day,dead,deal,death,debt,depress,die,disappoint,divorc,due,earli,earth,end,everi,everyon,everyth,extrem,facebook,fact,feel,fill,get,go,good,got,guilt,hard,hate,head,hit,home,honestli,hope,horribl,idea,instead,job,keep,know,left,life,like,lost,lot,love,make,mayb,medic,medicin,miss,money,move,much,music,noth,occas,one,past,pay,place,plan,pull,put,rant,readi,realli,reason,right,shit,singl,sister,small,start,student,suicid,therapist,thi,thing,thought,throat,time,told,tri,trust,understand,veri,wa,want,way,went,whi,work,would,year,user_id
10,218,7.6221198156682,0,4,256.590909090909,1,0.0,0.0,1,1,1,5,3,132.0,82.21,95.2,61.34,9.85,2.27,7.58,0.0,0.0,12.88,8.33,5.3,2.27,5.3,2.27,0.76,0.0,6.06,3.79,2.27,0.0,0.0,1.52,0.76,0.0,0.0,0.0,0.76,0.76,0.0,0.76,1.52,3.03,1.52,0.0,6.82,2.27,0.0,1.52,0.0,10.61,18.18,3.03,11.36,3.79,0.76,0.0,0.0,0.0,0.0,20.45,8.33,0.0,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.007575757575757577,0.0,0.007575757575757577,0.0,0.007575757575757577,0.0,0.015151515151515154,0.0,0.0,0.0,0.007575757575757577,0.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13058110684404484,0.0,0.0936666741948519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08526173455651394,0.0,0.0,0.0,0.0,0.10686359441380597,0.0,0.09527694258330001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05471869925816738,0.0,0.0,0.15799495158658813,0.0,0.0,0.0,0.0,0.0,0.0,0.09697671516288224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10068890536464778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06476292819367224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288
11,48,29.2127659574468,1,4,193.5,1,0.0,0.0,1,0,1,4,5,188.0,66.94,9.19,99.0,12.23,11.17,0.0,1.06,0.0,6.38,6.91,6.38,1.6,1.06,1.06,1.6,3.72,5.32,1.6,3.72,1.6,0.53,1.6,0.0,1.06,1.06,0.0,1.6,0.53,0.0,2.66,0.0,2.13,1.6,1.06,6.91,2.13,1.6,1.06,0.53,6.38,21.28,2.13,12.77,6.91,1.06,0.0,0.53,0.0,0.0,17.02,4.26,0.0,0.0,3.19,1.06,0.0,0.016216216216216217,0.0,0.010810810810810813,0.005405405405405407,0.005405405405405407,0.010810810810810813,0.021621621621621626,0.005405405405405407,0.032432432432432434,0.016216216216216217,0.016216216216216217,0.0,0.016216216216216217,0.010810810810810813,0.010810810810810813,580.0,0.0,0.0,0.0,0.0,0.0740465361819228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13810351421779088,0.0,0.0,0.0,0.0,0.0771205712627793,0.0,0.0,0.0,0.11934690302886275,0.0,0.0,0.07432624738709262,0.0,0.0,0.0,0.0,0.0,0.1147572773654397,0.16825388420353588,0.0,0.053572617399381545,0.0,0.0,0.0,0.0,0.09831095983392872,0.0,0.0,0.12193131059639355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1085802165707274,0.0,0.09425848891754884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06192748564506963,0.10263003671898943,0.0,0.0,0.0,0.0,0.091663023433726,0.0,0.0,0.06538551740842855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06183424916335585,0.0,0.1353335932138361,0.0,0.0,0.08836615464095933,0.17178778264201466,0.0,0.07591251322588431,0.10227508003018718,0.0,0.07666189576736121,0.0,0.0,1318
12,14,15.692307692307699,1,0,0.0,1,0.0,0.0,1,1,1,4,5,146.0,23.05,6.61,98.57,15.75,14.38,0.0,0.0,0.0,5.48,11.64,5.48,2.74,2.05,1.37,0.68,1.37,4.11,1.37,2.74,0.0,2.05,0.0,0.68,1.37,0.0,0.68,3.42,0.68,3.42,1.37,1.37,4.79,1.37,2.05,6.16,4.11,0.0,1.37,0.68,12.33,15.75,4.11,2.05,9.59,1.37,0.68,1.37,0.0,0.0,15.07,2.74,0.0,0.0,5.48,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0,0.0136986301369863,0.0,0.00684931506849315,0.0,0.0,0.0136986301369863,0.00684931506849315,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14030151796567006,0.0,0.0,0.0,0.0,0.0,0.0,0.07774919480425249,0.0,0.11555683811273162,0.12170664020073454,0.0,0.0,0.08580911229733344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126297573175273,0.0,0.0,0.0,0.0,0.09415714842285404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13171005746763995,0.1222564749037774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07362117262776881,0.0,0.0,0.1046384285287443,0.0,0.0,0.0,0.09247970733077543,0.0,0.0,0.0,0.05269533636364178,0.0,0.08580911229733344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289502477256438,0.1161602345847456,0.0,0.0,0.0,0.0,0.0,0.0,1419
13,27,39.3076923076923,1,0,0.0,1,0.0,0.0,0,1,1,2,2,124.0,2.69,16.66,85.77,20.16,13.71,5.65,0.0,0.81,0.81,11.29,4.03,5.65,2.42,5.65,1.61,3.23,3.23,0.0,3.23,2.42,0.0,0.81,0.81,0.0,0.0,0.0,8.06,1.61,8.87,1.61,0.81,2.42,0.0,2.42,3.23,0.81,0.0,0.0,0.0,29.03,9.68,1.61,3.23,4.84,0.81,0.0,0.0,0.0,0.0,23.39,3.23,0.0,0.0,8.87,1.61,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.008064516129032258,0.0,0.008064516129032258,0.008064516129032258,0.008064516129032258,0.0,0.0,0.0,0.0,583.0,0.0,0.0,0.0,0.0,0.0,0.08639077231184708,0.0,0.0,0.0,0.0,0.0,0.0,0.07062627831167634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06297099467539542,0.0,0.0,0.0,0.0,0.0,0.0,0.1382198301744268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5345031480976681,0.0,0.1326028586152938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07412021627468122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10225642968854996,0.0,0.0,0.0,0.0,0.0,0.4677905228959395,0.08605348892646124,0.0,0.0,0.0,0.0,0.07632469745595538,1489
14,17,79.875,1,0,0.0,1,0.0,0.0,0,0,1,2,2,147.0,4.54,79.29,1.69,21.09,8.84,0.0,12.24,0.0,0.68,13.61,6.12,0.68,2.72,0.68,3.4,2.72,6.8,2.04,4.76,2.72,0.0,0.68,0.0,1.36,0.0,12.24,2.72,2.72,2.72,1.36,0.0,4.76,0.0,3.4,6.8,2.72,1.36,0.68,0.68,15.65,10.2,2.04,4.76,4.76,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,0.0,0.0,1.36,0.68,0.0,0.00684931506849315,0.0136986301369863,0.0,0.0,0.00684931506849315,0.0136986301369863,0.00684931506849315,0.00684931506849315,0.02054794520547945,0.00684931506849315,0.0,0.0,0.0136986301369863,0.00684931506849315,584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09912418308301478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08225831633637706,0.08128713587489812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13468654186248322,0.0,0.0,0.0,0.0,0.0,0.05925090913505359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05588074958353153,0.0,0.06238459442608285,0.0,0.0,0.0,0.16720056137235825,0.07007808615464338,0.0,0.0,0.0,0.0,0.0,0.0,0.07506798280759443,0.0,0.0,0.0,0.06605307274956776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09401593070788984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13190724977309715,0.1924310217802105,0.07217473456978325,0.0,0.0,0.0,0.18323222372331746,0.16505821792967693,0.0,0.0,0.0,0.0,0.0,0.0,1500
15,74,21.3561643835616,0,0,0.0,1,0.0,0.0,0,0,0,0,2,59.0,14.04,15.45,84.61,11.86,10.17,0.0,0.0,1.69,6.78,13.56,10.17,0.0,6.78,1.69,1.69,1.69,13.56,3.39,10.17,0.0,0.0,1.69,0.0,0.0,0.0,0.0,1.69,0.0,6.78,6.78,0.0,1.69,0.0,1.69,8.47,0.0,3.39,6.78,1.69,18.64,16.95,1.69,6.78,8.47,0.0,0.0,0.0,1.69,0.0,18.64,5.08,0.0,0.0,1.69,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.03448275862068965,0.0,0.0,0.0,0.0,0.0,0.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10805061430467099,0.0,0.0,0.0,0.0768405757461696,0.0,0.14679782703445834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08013357971122126,0.0,0.0,0.0,0.0,0.0,0.14210568134013574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406116324922016,0.0,0.13687159506444496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11253096599524083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17607114211461647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09224795440143302,1526
16,40,14.4102564102564,0,3,659.0,1,0.0,325.0,0,1,0,2,2,58.0,39.74,8.4,69.96,18.97,18.97,0.0,0.0,0.0,3.45,8.62,3.45,5.17,3.45,0.0,0.0,0.0,6.9,3.45,3.45,0.0,0.0,1.72,0.0,0.0,0.0,0.0,1.72,1.72,5.17,1.72,0.0,5.17,0.0,5.17,8.62,0.0,3.45,3.45,1.72,25.86,8.62,0.0,6.9,1.72,0.0,0.0,0.0,0.0,0.0,25.86,5.17,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,590.0,0.0,0.15496892687655367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12254936988592688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08833071406446613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20820133033667693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09643543721900574,0.0,0.0,0.0,0.0,0.0,0.0,0.1909994737371143,0.0,0.0,0.0,0.0,0.0,0.0,0.1333688778507612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11156924475400122,0.0,0.17615141580083166,0.0,0.0,0.0,0.0,0.0,0.0,0.1264003948917542,0.0,0.0,1610
17,32,19.0967741935484,1,0,0.0,1,0.0,226.0,0,0,0,0,2,13.0,64.27,50.0,63.54,7.69,7.69,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,53.85,7.69,0.0,0.0,0.0,0.0,30.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16404146526342428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690
18,53,11.557692307692301,0,0,0.0,1,0.0,111.0,1,1,1,3,1,248.0,12.96,5.36,98.34,18.55,16.53,0.0,0.0,2.02,3.23,10.89,8.06,4.03,2.42,1.61,1.21,1.61,5.65,1.61,4.03,0.4,0.81,2.02,2.42,0.0,0.0,0.81,4.44,1.21,2.82,3.23,1.21,1.61,0.0,1.21,6.85,2.82,2.82,0.81,1.21,19.76,12.9,2.82,6.05,4.44,0.4,0.4,0.0,0.0,0.0,15.73,4.03,0.0,0.0,5.24,0.0,0.0,0.016260162601626018,0.0040650406504065045,0.008130081300813009,0.012195121951219513,0.0040650406504065045,0.008130081300813009,0.012195121951219513,0.0040650406504065045,0.02032520325203252,0.0040650406504065045,0.008130081300813009,0.0,0.0,0.0040650406504065045,0.008130081300813009,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07238009510504652,0.14557324717870726,0.0,0.0,0.09496516964118076,0.0,0.0,0.0,0.0,0.0,0.07993253578287803,0.0,0.0,0.0,0.0,0.11940719305919198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12284559166538468,0.0,0.0,0.08937773455615879,0.13104311417652365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13905771095769326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07139097027359258,0.0,0.16321562886465246,0.0,0.09110597913060348,0.12685017452711927,0.14942770884172096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05481435070599554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07139097027359258,0.0,0.0,0.0,0.0,0.06396971080323159,0.0,0.0,0.0,0.0,0.06396971080323159,0.0,0.1086774969164395,0.0,0.07290043459597775,0.05004498069599372,0.0,0.0,0.04815908180361026,0.0,0.0,0.0,0.0,0.13764646381592688,0.0,0.16069982978306668,0.0,0.0,0.0,0.05970746890977244,0.09545601323463286,0.052439565528113685,1854
19,11,105.1,1,0,0.0,3,91.0,79.0,0,0,1,2,2,119.5,9.655,44.37,21.965,6.065,1.885,3.975,0.0,0.21,1.885,7.115,3.14,0.835,2.72,0.835,0.0,2.09,3.555,2.3,1.255,0.42,0.0,0.835,0.21,0.21,0.0,0.0,2.3,0.835,1.045,1.045,0.42,1.465,0.0,0.63,3.14,1.045,1.045,0.63,0.21,9.205,4.81,0.42,2.93,1.465,0.63,1.045,0.0,0.0,0.0,11.295,3.345,0.0,1.675,0.63,1.675,1.045,0.008583690987124462,0.0,0.004291845493562232,0.004291845493562232,0.004291845493562232,0.004291845493562232,0.006437768240343348,0.01072961373390558,0.006437768240343348,0.02145922746781116,0.006437768240343348,0.0,0.0,0.004291845493562232,0.0,823.5,0.0,0.0,0.0,0.0,0.02867605827986776,0.0,0.0,0.0,0.0,0.0,0.0,0.035990240584682205,0.024128255063547124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03187885470592049,0.0,0.0,0.0,0.0,0.0,0.06515980946604524,0.0,0.02074710821010385,0.04302591775905644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03511924457604279,0.0,0.0,0.0,0.035498408671493294,0.06491874219947485,0.020289313455217752,0.0,0.04530148935083176,0.02102497145020395,0.07430135568938233,0.0,0.03035378573887196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027255859038853032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06827104869325408,0.03180826549895385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036248973920651816,0.0,0.05902784740485063,0.0,0.0,0.0,0.0,0.0,0.041374424781799035,0.0,0.0,0.0,0.0,0.0,0.0,0.029688910571980136,0.0,0.0,2071
20,51,33.96,0,3,395.5,1,0.0,185.0,0,1,0,1,2,107.0,29.5,38.95,87.96,17.76,11.21,0.0,6.54,0.0,6.54,6.54,7.48,2.8,0.93,2.8,2.8,1.87,4.67,3.74,0.93,0.0,0.93,0.0,0.0,1.87,0.0,6.54,0.93,0.93,0.93,0.0,2.8,0.0,0.0,0.0,7.48,4.67,0.0,1.87,0.0,4.67,17.76,0.93,7.48,11.21,3.74,0.0,0.0,1.87,0.0,24.3,3.74,0.93,7.48,1.87,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.009433962264150943,825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07289029622172598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17654568532096154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06536999146621733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08670023244369407,0.0,0.0,0.0,0.0,0.08670023244369407,0.0,0.0,0.0,0.09880433325951964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060445781967590435,0.0,0.0,0.0,0.08888306111408711,0.0,0.0,0.0,2103
21,48,30.5957446808511,1,11,303.642857142857,1,0.0,146.0,1,1,1,5,3,330.0,19.73,22.44,97.72,11.82,9.39,0.91,0.3,0.91,2.42,11.82,7.27,1.82,6.06,2.73,0.91,2.12,4.24,3.64,0.61,0.0,0.3,0.0,0.0,0.0,0.0,0.0,8.79,2.73,2.73,2.12,0.61,1.21,0.0,0.61,4.85,1.82,1.21,1.52,0.3,17.27,13.03,1.21,5.45,5.45,0.0,0.61,0.0,0.0,0.0,20.3,6.67,0.0,1.52,3.64,1.52,1.21,0.015432098765432096,0.0,0.00308641975308642,0.00308641975308642,0.00308641975308642,0.018518518518518517,0.012345679012345678,0.00308641975308642,0.012345679012345678,0.009259259259259259,0.00308641975308642,0.0,0.00308641975308642,0.006172839506172839,0.006172839506172839,826.0,0.0,0.0,0.0,0.0486410296225354,0.043364217505492034,0.0,0.0,0.05651816616249536,0.0,0.0,0.0,0.0,0.0364869847310295,0.0,0.05085825471419517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08581994823465326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13138040673629314,0.0,0.031373981188500766,0.06506421621367063,0.049541125979261184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03425267898327864,0.0,0.0,0.0,0.045901293477968765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041216578238356984,0.0,0.0,0.0,0.10880064465743253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07658404956693822,0.1548602274396668,0.04810077208336019,0.0,0.0,0.0,0.0,0.0,0.0,0.28601270905327897,0.0,0.08222408258335964,0.0,0.4016812125793088,0.0,0.036212279037883856,0.0,0.0,0.0,0.06256681228264079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17944070244074545,0.0,2205
22,19,65.3888888888889,0,3,659.666666666667,1,0.0,124.0,1,1,1,4,1,866.0,26.68,12.41,95.85,12.36,11.2,0.23,0.12,0.69,4.5,10.16,7.74,2.66,4.5,1.73,0.81,2.77,7.04,2.31,4.62,1.15,1.04,0.46,0.81,0.23,0.23,0.35,4.62,2.31,1.85,3.0,0.23,4.27,0.92,3.12,5.54,1.62,1.39,0.58,1.04,13.63,13.39,1.27,7.27,4.73,0.81,0.69,0.12,0.0,0.0,15.13,7.04,0.12,0.0,1.15,0.23,0.46,0.016393442622950817,0.00234192037470726,0.00936768149882904,0.00702576112412178,0.00234192037470726,0.00351288056206089,0.00702576112412178,0.00702576112412178,0.01873536299765808,0.01288056206088993,0.01756440281030445,0.00234192037470726,0.008196721311475409,0.00702576112412178,0.00351288056206089,827.0,0.10645247511726752,0.0,0.0,0.05880983389920146,0.10485972227386003,0.02698088604476156,0.03168700808997757,0.06833375013023762,0.0,0.0,0.0,0.0,0.0,0.0,0.030745293997224338,0.0,0.0,0.0,0.0,0.14667967834115625,0.0,0.036334438118985866,0.0,0.0,0.05460648195850877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11657138572697075,0.09178819318879528,0.027920580179518324,0.0,0.0,0.0,0.07942327658079898,0.0,0.037932968047155964,0.03933321085101908,0.0,0.0,0.0,0.03480534160076994,0.0,0.11261077301567768,0.0,0.0,0.0,0.0,0.0,0.07876669023088373,0.04443323262663675,0.0,0.059347079809295225,0.018547979583503942,0.03437550994187168,0.08282696222680354,0.03844099920511094,0.0,0.0,0.027748666775211397,0.023260370001021213,0.0,0.04101165155874228,0.0,0.0,0.03725783439919951,0.0,0.0498332403508211,0.0,0.0,0.0,0.04384876917068931,0.0,0.0,0.0,0.0,0.0,0.03245175154590614,0.0,0.0,0.046297285124420905,0.1560291850315457,0.0,0.0,0.0,0.0,0.0,0.029078315555795483,0.0,0.0,0.09300029043136547,0.13255159760574578,0.1364918229946055,0.0809426581342847,0.0,0.04378275155472496,0.03193592328138722,0.07186887326434573,0.0,0.037823457547040584,0.03128455060779098,0.020272858244202392,0.09131040889351986,0.08062664505757422,0.0,0.05962082513028975,0.0271408546356677,0.06508627379306416,0.07151138632120903,2370
23,243,7.11157024793388,1,4,952.0,1,0.0,146.0,1,1,1,5,3,384.0,40.98,64.24,50.62,14.06,6.51,0.0,5.73,1.04,5.73,10.94,4.43,2.6,3.65,1.56,1.56,3.39,4.95,2.6,2.34,0.26,1.3,0.0,0.52,1.04,0.78,5.47,1.82,0.52,2.08,1.3,0.26,2.34,0.52,0.78,7.55,3.65,2.34,1.3,0.26,10.16,16.15,2.34,8.07,5.47,0.78,0.52,0.26,0.0,0.0,21.35,5.47,0.0,1.04,4.17,2.08,0.0,0.0,0.005305039787798408,0.0,0.0,0.002652519893899204,0.005305039787798408,0.0,0.005305039787798408,0.0,0.010610079575596816,0.0,0.0,0.0,0.015915119363395226,0.007957559681697613,828.0,0.0,0.0,0.0,0.05046192903716319,0.08997515404157627,0.0,0.0,0.05863394982249921,0.0,0.0,0.0,0.0564622133383233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046302037148553535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05250606328958765,0.0,0.0,0.0,0.0,0.0,0.0,0.0650969613362759,0.06749992520536102,0.0,0.0,0.0,0.0,0.05423802034963579,0.0,0.0,0.0,0.0,0.0550957772807228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035534943844736044,0.0,0.0,0.0,0.04761962960434813,0.0,0.0,0.0,0.0,0.0,0.06393836101469798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060695209949212174,0.0,0.16190383298832056,0.0,0.0,0.0,0.1589020176840568,0.0,0.049901446707426036,0.0,0.0,0.0,0.0,0.0,0.0,0.042388532420864086,0.0,0.02843405969998232,0.03903905310525707,0.0,0.0,0.07513580486532463,0.16441620601654494,0.1233345426161978,0.0,0.0,0.0,0.10437106853790656,0.031339652357030165,0.0,0.06213805908302025,0.0,0.09315312013840744,0.2233897776394552,0.12272105743658665,2435
